ticker,company_name,sector,theme_id,theme_label,first_year,last_year,first_rate_per_10k_words,last_rate_per_10k_words,change_per_10k_words,observed_years
IBM,IBM,Technology,customers_and_service,Customers and service,2016,2024,33.323895,21.60923,-11.714665,9
IBM,IBM,Technology,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,14.15721,21.60923,7.45202,9
IBM,IBM,Technology,employees_and_workplace,Employees and workplace,2016,2024,21.780324,16.535759,-5.244565,9
IBM,IBM,Technology,environment_and_sustainability,Environment and sustainability,2016,2024,1.742426,37.769176,36.02675,9
IBM,IBM,Technology,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,9.147736,6.764629,-2.383107,9
IBM,IBM,Technology,innovation_and_excellence,Innovation and excellence,2016,2024,2.613639,5.073471,2.459833,9
IBM,IBM,Technology,integrity_and_ethics,Integrity and ethics,2016,2024,5.227278,16.347852,11.120575,9
IBM,IBM,Technology,leadership_and_accountability,Leadership and accountability,2016,2024,24.611766,34.011049,9.399283,9
IBM,IBM,Technology,purpose_and_identity,Purpose and identity,2016,2024,0.0,0.375813,0.375813,9
IBM,IBM,Technology,shareholders_and_performance,Shareholders and performance,2016,2024,6.534097,9.583224,3.049127,9
IBM,IBM,Technology,social_impact_and_community,Social impact and community,2016,2024,0.65341,4.321846,3.668436,9
INTC,Intel,Technology,collaboration_and_partnership,Collaboration and partnership,2016,2024,1.905896,2.868314,0.962418,9
INTC,Intel,Technology,customers_and_service,Customers and service,2016,2024,14.294223,15.247354,0.953132,9
INTC,Intel,Technology,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,26.682549,38.193868,11.511319,9
INTC,Intel,Technology,employees_and_workplace,Employees and workplace,2016,2024,22.870756,37.590012,14.719256,9
INTC,Intel,Technology,environment_and_sustainability,Environment and sustainability,2016,2024,6.908874,12.37904,5.470166,9
INTC,Intel,Technology,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,2.858845,13.13386,10.275015,9
INTC,Intel,Technology,innovation_and_excellence,Innovation and excellence,2016,2024,3.811793,5.887592,2.0758,9
INTC,Intel,Technology,integrity_and_ethics,Integrity and ethics,2016,2024,4.526504,6.642412,2.115908,9
INTC,Intel,Technology,leadership_and_accountability,Leadership and accountability,2016,2024,27.873734,39.703507,11.829773,9
INTC,Intel,Technology,purpose_and_identity,Purpose and identity,2016,2024,0.0,1.962531,1.962531,9
INTC,Intel,Technology,shareholders_and_performance,Shareholders and performance,2016,2024,11.673615,4.076025,-7.59759,9
INTC,Intel,Technology,social_impact_and_community,Social impact and community,2016,2024,2.38237,1.811567,-0.570804,9
JNJ,Johnson & Johnson,Healthcare,collaboration_and_partnership,Collaboration and partnership,2016,2024,2.046757,2.241315,0.194558,9
JNJ,Johnson & Johnson,Healthcare,customers_and_service,Customers and service,2016,2024,20.922405,29.137094,8.214689,9
JNJ,Johnson & Johnson,Healthcare,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,13.417629,24.654464,11.236835,9
JNJ,Johnson & Johnson,Healthcare,employees_and_workplace,Employees and workplace,2016,2024,25.925589,43.145312,17.219723,9
JNJ,Johnson & Johnson,Healthcare,environment_and_sustainability,Environment and sustainability,2016,2024,9.77895,10.45947,0.680519,9
JNJ,Johnson & Johnson,Healthcare,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,21.149823,30.631304,9.481481,9
JNJ,Johnson & Johnson,Healthcare,innovation_and_excellence,Innovation and excellence,2016,2024,8.187028,18.490848,10.30382,9
JNJ,Johnson & Johnson,Healthcare,integrity_and_ethics,Integrity and ethics,2016,2024,3.411262,5.790064,2.378802,9
JNJ,Johnson & Johnson,Healthcare,leadership_and_accountability,Leadership and accountability,2016,2024,25.698172,28.950318,3.252146,9
JNJ,Johnson & Johnson,Healthcare,purpose_and_identity,Purpose and identity,2016,2024,0.0,0.933881,0.933881,9
JNJ,Johnson & Johnson,Healthcare,shareholders_and_performance,Shareholders and performance,2016,2024,45.483489,47.814718,2.331228,9
JNJ,Johnson & Johnson,Healthcare,social_impact_and_community,Social impact and community,2016,2024,3.638679,3.922301,0.283622,9
JPM,JPMorgan Chase,Financials,collaboration_and_partnership,Collaboration and partnership,2016,2024,2.950832,2.635046,-0.315786,9
JPM,JPMorgan Chase,Financials,customers_and_service,Customers and service,2016,2024,43.155915,38.076416,-5.079498,9
JPM,JPMorgan Chase,Financials,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,26.92634,34.519104,7.592764,9
JPM,JPMorgan Chase,Financials,employees_and_workplace,Employees and workplace,2016,2024,27.479621,39.789196,12.309575,9
JPM,JPMorgan Chase,Financials,environment_and_sustainability,Environment and sustainability,2016,2024,4.426248,24.110672,19.684424,9
JPM,JPMorgan Chase,Financials,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,4.610675,7.641634,3.030959,9
JPM,JPMorgan Chase,Financials,innovation_and_excellence,Innovation and excellence,2016,2024,5.348383,3.952569,-1.395813,9
JPM,JPMorgan Chase,Financials,integrity_and_ethics,Integrity and ethics,2016,2024,7.561506,4.611331,-2.950176,9
JPM,JPMorgan Chase,Financials,leadership_and_accountability,Leadership and accountability,2016,2024,44.815757,31.752306,-13.063452,9
JPM,JPMorgan Chase,Financials,purpose_and_identity,Purpose and identity,2016,2024,0.184427,0.527009,0.342582,9
JPM,JPMorgan Chase,Financials,shareholders_and_performance,Shareholders and performance,2016,2024,57.910073,58.629776,0.719703,9
JPM,JPMorgan Chase,Financials,social_impact_and_community,Social impact and community,2016,2024,3.68854,7.773386,4.084846,9
LLY,Eli Lilly,Healthcare,collaboration_and_partnership,Collaboration and partnership,2016,2024,3.534023,4.524314,0.990291,9
LLY,Eli Lilly,Healthcare,customers_and_service,Customers and service,2016,2024,20.882863,18.4592,-2.423663,9
LLY,Eli Lilly,Healthcare,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,24.416886,38.547152,14.130266,9
LLY,Eli Lilly,Healthcare,employees_and_workplace,Employees and workplace,2016,2024,32.770031,62.797474,30.027442,9
LLY,Eli Lilly,Healthcare,environment_and_sustainability,Environment and sustainability,2016,2024,0.963824,13.210996,12.247171,9
LLY,Eli Lilly,Healthcare,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,11.887168,16.649474,4.762306,9
LLY,Eli Lilly,Healthcare,innovation_and_excellence,Innovation and excellence,2016,2024,3.534023,10.67738,7.143357,9
LLY,Eli Lilly,Healthcare,integrity_and_ethics,Integrity and ethics,2016,2024,9.31697,10.858353,1.541383,9
LLY,Eli Lilly,Healthcare,leadership_and_accountability,Leadership and accountability,2016,2024,18.312665,25.698102,7.385437,9
LLY,Eli Lilly,Healthcare,purpose_and_identity,Purpose and identity,2016,2024,1.285099,2.533616,1.248516,9
LLY,Eli Lilly,Healthcare,shareholders_and_performance,Shareholders and performance,2016,2024,47.227398,58.635105,11.407707,9
LLY,Eli Lilly,Healthcare,social_impact_and_community,Social impact and community,2016,2024,2.891473,3.076533,0.18506,9
LOW,Lowe's,Consumer Discretionary,collaboration_and_partnership,Collaboration and partnership,2016,2024,2.240311,3.864427,1.624116,9
LOW,Lowe's,Consumer Discretionary,customers_and_service,Customers and service,2016,2024,12.695094,12.502557,-0.192536,9
LOW,Lowe's,Consumer Discretionary,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,11.450477,22.277284,10.826807,9
LOW,Lowe's,Consumer Discretionary,employees_and_workplace,Employees and workplace,2016,2024,27.132651,24.323157,-2.809494,9
LOW,Lowe's,Consumer Discretionary,environment_and_sustainability,Environment and sustainability,2016,2024,12.695094,24.777795,12.082702,9
LOW,Lowe's,Consumer Discretionary,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,7.218779,10.229365,3.010586,9
LOW,Lowe's,Consumer Discretionary,innovation_and_excellence,Innovation and excellence,2016,2024,1.49354,4.091746,2.598206,9
LOW,Lowe's,Consumer Discretionary,integrity_and_ethics,Integrity and ethics,2016,2024,3.733851,3.182469,-0.551382,9
LOW,Lowe's,Consumer Discretionary,leadership_and_accountability,Leadership and accountability,2016,2024,27.132651,33.870564,6.737913,9
LOW,Lowe's,Consumer Discretionary,purpose_and_identity,Purpose and identity,2016,2024,0.248923,0.227319,-0.021604,9
LOW,Lowe's,Consumer Discretionary,shareholders_and_performance,Shareholders and performance,2016,2024,67.20932,55.238572,-11.970748,9
LOW,Lowe's,Consumer Discretionary,social_impact_and_community,Social impact and community,2016,2024,0.497847,3.637108,3.139261,9
MCD,McDonald's,Consumer Discretionary,collaboration_and_partnership,Collaboration and partnership,2016,2024,1.097514,7.729435,6.631921,8
MCD,McDonald's,Consumer Discretionary,customers_and_service,Customers and service,2016,2024,16.73709,18.550645,1.813554,8
MCD,McDonald's,Consumer Discretionary,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,20.029633,25.421254,5.391621,8
MCD,McDonald's,Consumer Discretionary,employees_and_workplace,Employees and workplace,2016,2024,8.505735,16.145932,7.640197,8
MCD,McDonald's,Consumer Discretionary,environment_and_sustainability,Environment and sustainability,2016,2024,6.859463,13.741219,6.881755,8
MCD,McDonald's,Consumer Discretionary,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,8.231356,12.710627,4.479271,8
MCD,McDonald's,Consumer Discretionary,innovation_and_excellence,Innovation and excellence,2016,2024,1.371893,5.668253,4.29636,8
MCD,McDonald's,Consumer Discretionary,integrity_and_ethics,Integrity and ethics,2016,2024,4.664435,6.698844,2.034409,8
MCD,McDonald's,Consumer Discretionary,leadership_and_accountability,Leadership and accountability,2016,2024,27.163475,37.273055,10.10958,8
MCD,McDonald's,Consumer Discretionary,purpose_and_identity,Purpose and identity,2016,2024,1.097514,4.809426,3.711912,8
MCD,McDonald's,Consumer Discretionary,shareholders_and_performance,Shareholders and performance,2016,2024,110.025792,65.614318,-44.411473,8
MCD,McDonald's,Consumer Discretionary,social_impact_and_community,Social impact and community,2016,2024,1.371893,8.760027,7.388134,8
MDT,Medtronic,Healthcare,collaboration_and_partnership,Collaboration and partnership,2016,2024,5.465946,1.902869,-3.563077,9
MDT,Medtronic,Healthcare,customers_and_service,Customers and service,2016,2024,7.425436,13.320084,5.894647,9
MDT,Medtronic,Healthcare,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,8.353616,23.891579,15.537963,9
MDT,Medtronic,Healthcare,employees_and_workplace,Employees and workplace,2016,2024,11.756941,24.103009,12.346068,9
MDT,Medtronic,Healthcare,environment_and_sustainability,Environment and sustainability,2016,2024,0.618786,9.725775,9.106989,9
MDT,Medtronic,Healthcare,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,5.981601,12.685794,6.704193,9
MDT,Medtronic,Healthcare,innovation_and_excellence,Innovation and excellence,2016,2024,5.672208,17.548682,11.876473,9
MDT,Medtronic,Healthcare,integrity_and_ethics,Integrity and ethics,2016,2024,4.022111,4.862888,0.840776,9
MDT,Medtronic,Healthcare,leadership_and_accountability,Leadership and accountability,2016,2024,13.407038,19.240121,5.833083,9
MDT,Medtronic,Healthcare,purpose_and_identity,Purpose and identity,2016,2024,0.103131,0.42286,0.319729,9
MDT,Medtronic,Healthcare,shareholders_and_performance,Shareholders and performance,2016,2024,40.633637,44.188849,3.555212,9
MDT,Medtronic,Healthcare,social_impact_and_community,Social impact and community,2016,2024,0.515655,1.902869,1.387214,9
META,Meta Platforms,Technology,collaboration_and_partnership,Collaboration and partnership,2016,2024,4.31983,5.699777,1.379947,9
META,Meta Platforms,Technology,customers_and_service,Customers and service,2016,2024,7.824599,8.808747,0.984148,9
META,Meta Platforms,Technology,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,17.768359,21.115084,3.346724,9
META,Meta Platforms,Technology,employees_and_workplace,Employees and workplace,2016,2024,23.39229,21.503705,-1.888585,9
META,Meta Platforms,Technology,environment_and_sustainability,Environment and sustainability,2016,2024,3.586274,14.638064,11.05179,9
META,Meta Platforms,Technology,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,5.379412,31.219234,25.839823,9
META,Meta Platforms,Technology,innovation_and_excellence,Innovation and excellence,2016,2024,1.059581,1.424944,0.365363,9
META,Meta Platforms,Technology,integrity_and_ethics,Integrity and ethics,2016,2024,10.758823,11.270014,0.511191,9
META,Meta Platforms,Technology,leadership_and_accountability,Leadership and accountability,2016,2024,8.23213,25.130836,16.898706,9
META,Meta Platforms,Technology,purpose_and_identity,Purpose and identity,2016,2024,0.978075,2.202187,1.224112,9
META,Meta Platforms,Technology,shareholders_and_performance,Shareholders and performance,2016,2024,1.711631,44.043733,42.332102,9
META,Meta Platforms,Technology,social_impact_and_community,Social impact and community,2016,2024,0.489037,11.917716,11.428679,9
MPC,Marathon Petroleum,Energy,collaboration_and_partnership,Collaboration and partnership,2016,2024,3.680161,4.926982,1.246822,9
MPC,Marathon Petroleum,Energy,customers_and_service,Customers and service,2016,2024,17.898963,17.934215,0.035252,9
MPC,Marathon Petroleum,Energy,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,12.880562,23.452435,10.571873,9
MPC,Marathon Petroleum,Energy,employees_and_workplace,Employees and workplace,2016,2024,23.753764,28.379417,4.625653,9
MPC,Marathon Petroleum,Energy,environment_and_sustainability,Environment and sustainability,2016,2024,16.895283,40.401253,23.505971,9
MPC,Marathon Petroleum,Energy,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,18.066243,12.021836,-6.044407,9
MPC,Marathon Petroleum,Energy,innovation_and_excellence,Innovation and excellence,2016,2024,1.84008,2.364951,0.524871,9
MPC,Marathon Petroleum,Energy,integrity_and_ethics,Integrity and ethics,2016,2024,4.851121,5.321141,0.47002,9
MPC,Marathon Petroleum,Energy,leadership_and_accountability,Leadership and accountability,2016,2024,19.069923,23.649514,4.579591,9
MPC,Marathon Petroleum,Energy,purpose_and_identity,Purpose and identity,2016,2024,0.33456,1.379555,1.044995,9
MPC,Marathon Petroleum,Energy,shareholders_and_performance,Shareholders and performance,2016,2024,48.511208,50.649376,2.138168,9
MPC,Marathon Petroleum,Energy,social_impact_and_community,Social impact and community,2016,2024,1.00368,5.715299,4.711619,9
MRK,Merck,Healthcare,collaboration_and_partnership,Collaboration and partnership,2016,2024,1.339884,3.55499,2.215106,9
MRK,Merck,Healthcare,customers_and_service,Customers and service,2016,2024,18.53506,21.891255,3.356194,9
MRK,Merck,Healthcare,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,12.728897,24.697826,11.968929,9
MRK,Merck,Healthcare,employees_and_workplace,Employees and workplace,2016,2024,24.11791,29.18834,5.07043,9
MRK,Merck,Healthcare,environment_and_sustainability,Environment and sustainability,2016,2024,5.582849,15.155484,9.572635,9
MRK,Merck,Healthcare,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,8.485931,18.710474,10.224543,9
MRK,Merck,Healthcare,innovation_and_excellence,Innovation and excellence,2016,2024,5.359536,9.168132,3.808597,9
MRK,Merck,Healthcare,integrity_and_ethics,Integrity and ethics,2016,2024,3.573024,11.226284,7.653261,9
MRK,Merck,Healthcare,leadership_and_accountability,Leadership and accountability,2016,2024,37.516749,24.323616,-13.193132,9
MRK,Merck,Healthcare,purpose_and_identity,Purpose and identity,2016,2024,1.11657,2.058152,0.941582,9
MRK,Merck,Healthcare,shareholders_and_performance,Shareholders and performance,2016,2024,76.373381,58.563784,-17.809597,9
MRK,Merck,Healthcare,social_impact_and_community,Social impact and community,2016,2024,2.679768,2.058152,-0.621616,9
MS,Morgan Stanley,Financials,collaboration_and_partnership,Collaboration and partnership,2016,2024,2.159633,4.276403,2.11677,9
MS,Morgan Stanley,Financials,customers_and_service,Customers and service,2016,2024,21.416359,18.137848,-3.278512,9
MS,Morgan Stanley,Financials,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,33.834248,32.294217,-1.540032,9
MS,Morgan Stanley,Financials,employees_and_workplace,Employees and workplace,2016,2024,25.375686,39.667325,14.291639,9
MS,Morgan Stanley,Financials,environment_and_sustainability,Environment and sustainability,2016,2024,2.87951,23.004099,20.124589,9
MS,Morgan Stanley,Financials,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,3.419419,5.161176,1.741757,9
MS,Morgan Stanley,Financials,innovation_and_excellence,Innovation and excellence,2016,2024,0.179969,2.654319,2.47435,9
MS,Morgan Stanley,Financials,integrity_and_ethics,Integrity and ethics,2016,2024,8.99847,6.340874,-2.657597,9
MS,Morgan Stanley,Financials,leadership_and_accountability,Leadership and accountability,2016,2024,21.05642,35.538384,14.481964,9
MS,Morgan Stanley,Financials,purpose_and_identity,Purpose and identity,2016,2024,0.359939,0.294924,-0.065014,9
MS,Morgan Stanley,Financials,shareholders_and_performance,Shareholders and performance,2016,2024,52.191128,50.726989,-1.464139,9
MS,Morgan Stanley,Financials,social_impact_and_community,Social impact and community,2016,2024,1.259786,2.801781,1.541996,9
MSFT,Microsoft,Technology,collaboration_and_partnership,Collaboration and partnership,2016,2024,3.326828,7.483306,4.156479,9
MSFT,Microsoft,Technology,customers_and_service,Customers and service,2016,2024,11.754791,24.176836,12.422046,9
MSFT,Microsoft,Technology,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,18.186657,23.601197,5.41454,9
MSFT,Microsoft,Technology,employees_and_workplace,Employees and workplace,2016,2024,21.957062,23.025558,1.068497,9
MSFT,Microsoft,Technology,environment_and_sustainability,Environment and sustainability,2016,2024,3.770405,21.490521,17.720117,9
MSFT,Microsoft,Technology,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,7.319021,15.350372,8.031352,9
MSFT,Microsoft,Technology,innovation_and_excellence,Innovation and excellence,2016,2024,4.657559,9.593983,4.936424,9
MSFT,Microsoft,Technology,integrity_and_ethics,Integrity and ethics,2016,2024,7.540809,16.69353,9.152721,9
MSFT,Microsoft,Technology,leadership_and_accountability,Leadership and accountability,2016,2024,35.264372,33.38706,-1.877312,9
MSFT,Microsoft,Technology,purpose_and_identity,Purpose and identity,2016,2024,1.55252,1.726917,0.174397,9
MSFT,Microsoft,Technology,shareholders_and_performance,Shareholders and performance,2016,2024,72.081263,49.88871,-22.192554,9
MSFT,Microsoft,Technology,social_impact_and_community,Social impact and community,2016,2024,2.217885,1.918797,-0.299088,9
NKE,Nike,Consumer Discretionary,collaboration_and_partnership,Collaboration and partnership,2016,2024,1.522719,8.75544,7.232721,9
NKE,Nike,Consumer Discretionary,customers_and_service,Customers and service,2016,2024,7.004507,11.588082,4.583575,9
NKE,Nike,Consumer Discretionary,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,14.313558,36.566837,22.253279,9
NKE,Nike,Consumer Discretionary,employees_and_workplace,Employees and workplace,2016,2024,33.195273,36.051812,2.856538,9
NKE,Nike,Consumer Discretionary,environment_and_sustainability,Environment and sustainability,2016,2024,3.654526,18.283419,14.628893,9
NKE,Nike,Consumer Discretionary,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,2.131807,9.785492,7.653685,9
NKE,Nike,Consumer Discretionary,innovation_and_excellence,Innovation and excellence,2016,2024,1.522719,2.317616,0.794897,9
NKE,Nike,Consumer Discretionary,integrity_and_ethics,Integrity and ethics,2016,2024,7.004507,7.725388,0.720881,9
NKE,Nike,Consumer Discretionary,leadership_and_accountability,Leadership and accountability,2016,2024,16.749909,34.249221,17.499312,9
NKE,Nike,Consumer Discretionary,purpose_and_identity,Purpose and identity,2016,2024,0.304544,1.030052,0.725508,9
NKE,Nike,Consumer Discretionary,shareholders_and_performance,Shareholders and performance,2016,2024,50.249726,71.073571,20.823846,9
NKE,Nike,Consumer Discretionary,social_impact_and_community,Social impact and community,2016,2024,1.218175,3.090155,1.87198,9
NVDA,NVIDIA,Technology,collaboration_and_partnership,Collaboration and partnership,2016,2024,0.734516,0.487805,-0.246712,9
NVDA,NVIDIA,Technology,customers_and_service,Customers and service,2016,2024,16.159361,8.536585,-7.622775,9
NVDA,NVIDIA,Technology,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,20.125749,38.04878,17.923031,9
NVDA,NVIDIA,Technology,employees_and_workplace,Employees and workplace,2016,2024,35.40369,25.609756,-9.793934,9
NVDA,NVIDIA,Technology,environment_and_sustainability,Environment and sustainability,2016,2024,0.0,10.243902,10.243902,9
NVDA,NVIDIA,Technology,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,1.175226,11.219512,10.044286,9
NVDA,NVIDIA,Technology,innovation_and_excellence,Innovation and excellence,2016,2024,1.32213,2.682927,1.360797,9
NVDA,NVIDIA,Technology,integrity_and_ethics,Integrity and ethics,2016,2024,4.700905,11.707317,7.006412,9
NVDA,NVIDIA,Technology,leadership_and_accountability,Leadership and accountability,2016,2024,10.870843,25.853659,14.982816,9
NVDA,NVIDIA,Technology,purpose_and_identity,Purpose and identity,2016,2024,0.0,0.243902,0.243902,9
NVDA,NVIDIA,Technology,shareholders_and_performance,Shareholders and performance,2016,2024,1.028323,8.780488,7.752165,9
NVDA,NVIDIA,Technology,social_impact_and_community,Social impact and community,2016,2024,1.32213,6.097561,4.775431,9
ORCL,Oracle,Technology,collaboration_and_partnership,Collaboration and partnership,2016,2024,0.943329,2.251422,1.308093,9
ORCL,Oracle,Technology,customers_and_service,Customers and service,2016,2024,10.376624,8.59634,-1.780284,9
ORCL,Oracle,Technology,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,28.064052,39.502231,11.438179,9
ORCL,Oracle,Technology,employees_and_workplace,Employees and workplace,2016,2024,20.281584,30.087191,9.805608,9
ORCL,Oracle,Technology,environment_and_sustainability,Environment and sustainability,2016,2024,2.122491,11.666462,9.543971,9
ORCL,Oracle,Technology,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,7.074971,5.321544,-1.753427,9
ORCL,Oracle,Technology,innovation_and_excellence,Innovation and excellence,2016,2024,0.471665,1.842073,1.370408,9
ORCL,Oracle,Technology,integrity_and_ethics,Integrity and ethics,2016,2024,7.782468,6.958942,-0.823526,9
ORCL,Oracle,Technology,leadership_and_accountability,Leadership and accountability,2016,2024,23.347405,21.286176,-2.061228,9
ORCL,Oracle,Technology,purpose_and_identity,Purpose and identity,2016,2024,0.0,0.0,0.0,9
ORCL,Oracle,Technology,shareholders_and_performance,Shareholders and performance,2016,2024,4.480815,7.368292,2.887477,9
ORCL,Oracle,Technology,social_impact_and_community,Social impact and community,2016,2024,0.235832,0.818699,0.582867,9
OXY,Occidental Petroleum,Energy,collaboration_and_partnership,Collaboration and partnership,2016,2024,0.841114,2.473207,1.632093,9
OXY,Occidental Petroleum,Energy,customers_and_service,Customers and service,2016,2024,5.887795,5.358615,-0.52918,9
OXY,Occidental Petroleum,Energy,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,17.943758,27.205276,9.261519,9
OXY,Occidental Petroleum,Energy,employees_and_workplace,Employees and workplace,2016,2024,21.868954,27.205276,5.336322,9
OXY,Occidental Petroleum,Energy,environment_and_sustainability,Environment and sustainability,2016,2024,23.831553,42.86892,19.037367,9
OXY,Occidental Petroleum,Energy,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,12.897076,16.281946,3.38487,9
OXY,Occidental Petroleum,Energy,innovation_and_excellence,Innovation and excellence,2016,2024,0.560742,4.534213,3.97347,9
OXY,Occidental Petroleum,Energy,integrity_and_ethics,Integrity and ethics,2016,2024,1.401856,4.328112,2.926256,9
OXY,Occidental Petroleum,Energy,leadership_and_accountability,Leadership and accountability,2016,2024,25.233409,22.258862,-2.974547,9
OXY,Occidental Petroleum,Energy,purpose_and_identity,Purpose and identity,2016,2024,0.0,0.206101,0.206101,9
OXY,Occidental Petroleum,Energy,shareholders_and_performance,Shareholders and performance,2016,2024,10.093364,58.326463,48.2331,9
OXY,Occidental Petroleum,Energy,social_impact_and_community,Social impact and community,2016,2024,1.682227,2.061006,0.378779,9
PFE,Pfizer,Healthcare,collaboration_and_partnership,Collaboration and partnership,2016,2024,1.955671,3.032754,1.077082,9
PFE,Pfizer,Healthcare,customers_and_service,Customers and service,2016,2024,15.645372,20.850182,5.20481,9
PFE,Pfizer,Healthcare,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,15.482399,19.333805,3.851406,9
PFE,Pfizer,Healthcare,employees_and_workplace,Employees and workplace,2016,2024,18.252934,27.421148,9.168215,9
PFE,Pfizer,Healthcare,environment_and_sustainability,Environment and sustainability,2016,2024,5.867014,13.647392,7.780377,9
PFE,Pfizer,Healthcare,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,7.007823,8.845532,1.837709,9
PFE,Pfizer,Healthcare,innovation_and_excellence,Innovation and excellence,2016,2024,6.029987,7.329155,1.299168,9
PFE,Pfizer,Healthcare,integrity_and_ethics,Integrity and ethics,2016,2024,5.215124,5.560049,0.344925,9
PFE,Pfizer,Healthcare,leadership_and_accountability,Leadership and accountability,2016,2024,29.986962,26.157501,-3.829461,9
PFE,Pfizer,Healthcare,purpose_and_identity,Purpose and identity,2016,2024,0.488918,1.010918,0.522,9
PFE,Pfizer,Healthcare,shareholders_and_performance,Shareholders and performance,2016,2024,60.95176,36.140315,-24.811445,9
PFE,Pfizer,Healthcare,social_impact_and_community,Social impact and community,2016,2024,2.770535,1.390012,-1.380522,9
PSX,Phillips 66,Energy,collaboration_and_partnership,Collaboration and partnership,2016,2024,3.30442,1.738224,-1.566196,9
PSX,Phillips 66,Energy,customers_and_service,Customers and service,2016,2024,14.319152,11.298453,-3.020699,9
PSX,Phillips 66,Energy,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2024,15.145257,23.24874,8.103483,9
PSX,Phillips 66,Energy,employees_and_workplace,Employees and workplace,2016,2024,33.594933,26.073353,-7.52158,9
PSX,Phillips 66,Energy,environment_and_sustainability,Environment and sustainability,2016,2024,6.058103,31.505302,25.447199,9
PSX,Phillips 66,Energy,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2024,16.797467,16.730402,-0.067065,9
PSX,Phillips 66,Energy,innovation_and_excellence,Innovation and excellence,2016,2024,6.608839,6.30106,-0.307779,9
PSX,Phillips 66,Energy,integrity_and_ethics,Integrity and ethics,2016,2024,6.884208,4.997393,-1.886815,9
PSX,Phillips 66,Energy,leadership_and_accountability,Leadership and accountability,2016,2024,18.174308,23.466018,5.29171,9
PSX,Phillips 66,Energy,purpose_and_identity,Purpose and identity,2016,2024,0.275368,1.738224,1.462855,9
PSX,Phillips 66,Energy,shareholders_and_performance,Shareholders and performance,2016,2024,53.972188,58.882322,4.910134,9
PSX,Phillips 66,Energy,social_impact_and_community,Social impact and community,2016,2024,1.376842,2.172779,0.795938,9
SBUX,Starbucks,Consumer Discretionary,collaboration_and_partnership,Collaboration and partnership,2016,2023,1.624846,3.804279,2.179433,8
SBUX,Starbucks,Consumer Discretionary,customers_and_service,Customers and service,2016,2023,11.373924,21.55758,10.183657,8
SBUX,Starbucks,Consumer Discretionary,diversity_equity_and_inclusion,"Diversity, equity, and inclusion",2016,2023,22.515726,36.774696,14.25897,8
SBUX,Starbucks,Consumer Discretionary,employees_and_workplace,Employees and workplace,2016,2023,15.78422,19.746019,3.961799,8
SBUX,Starbucks,Consumer Discretionary,environment_and_sustainability,Environment and sustainability,2016,2023,1.856967,18.115614,16.258647,8
SBUX,Starbucks,Consumer Discretionary,health_safety_and_wellbeing,"Health, safety, and wellbeing",2016,2023,5.10666,11.050524,5.943865,8
SBUX,Starbucks,Consumer Discretionary,innovation_and_excellence,Innovation and excellence,2016,2023,3.017572,2.717342,-0.300229,8
