ticker,year,collection_status,sec_archive_url,raw_file_path,raw_file_bytes,raw_content_sha256,gap_reason
JPM,2021,collected,https://www.sec.gov/Archives/edgar/data/19617/000001961721000275/a2021proxystatement.htm,part2_lived_values/data/raw/filings/jpm_2021_000001961721000275.htm,2702559,b261d04ec7e7600aded7dd6b5ae7e4179c6ca369c78bf0e5991e56d4fd8b2fcd,
JPM,2022,collected,https://www.sec.gov/Archives/edgar/data/19617/000001961722000303/a2022proxystatement.htm,part2_lived_values/data/raw/filings/jpm_2022_000001961722000303.htm,2767419,f5464c58d6aa41fae7c6169f65049a6acb5558eac3b18af5f71ed225ff26aa1a,
JPM,2023,collected,https://www.sec.gov/Archives/edgar/data/19617/000001961723000281/jpm-20230403.htm,part2_lived_values/data/raw/filings/jpm_2023_000001961723000281.htm,3221456,e449c047a6e962475817b5de8998446698a2d9b571f0e7bd08444971ee0f45a9,
JPM,2024,collected,https://www.sec.gov/Archives/edgar/data/19617/000001961724000273/jpm-20240406.htm,part2_lived_values/data/raw/filings/jpm_2024_000001961724000273.htm,3231607,0ad97c6362dfb317f6a459b2d679d8fd2e49935dadbd13ed68a2e91435411d5b,
BAC,2016,collected,https://www.sec.gov/Archives/edgar/data/70858/000119312516508200/d87843ddef14a.htm,part2_lived_values/data/raw/filings/bac_2016_000119312516508200.htm,1549723,29e6fa79658d892751b9cd86b60b37e4feb40f59ad0c1cdaea6fb6d460b87073,
BAC,2017,collected,https://www.sec.gov/Archives/edgar/data/70858/000119312517082970/d269586ddef14a.htm,part2_lived_values/data/raw/filings/bac_2017_000119312517082970.htm,1991934,eaa1a86070fc0ea74fbd2e9dabb661e5d403e27846f06cf09f4be980846336b0,
BAC,2018,collected,https://www.sec.gov/Archives/edgar/data/70858/000119312518078695/d501004ddef14a.htm,part2_lived_values/data/raw/filings/bac_2018_000119312518078695.htm,1612723,2d8c84a44af2e6978b1c508440f8361bddbc0907c4483842a0dbf5d9a8e25954,
BAC,2019,collected,https://www.sec.gov/Archives/edgar/data/70858/000119312519072939/d641622ddef14a.htm,part2_lived_values/data/raw/filings/bac_2019_000119312519072939.htm,2331562,17d2cfff3db686ecf4f50b09e26a8fed17d04a94993c9953f960204282a352bc,
BAC,2020,collected,https://www.sec.gov/Archives/edgar/data/70858/000119312520066901/d839807ddef14a.htm,part2_lived_values/data/raw/filings/bac_2020_000119312520066901.htm,1931549,2a43aba1d5898e421817f23ebbec7a0bbb8d76d89c746f8bd303c9f1fd4cd9d2,
BAC,2021,collected,https://www.sec.gov/Archives/edgar/data/70858/000119312521072547/d937842ddef14a.htm,part2_lived_values/data/raw/filings/bac_2021_000119312521072547.htm,2114586,74436eb64d31f95a23244a87335882f868f00beaffce475d8c3fb611fe09b8c8,
BAC,2022,collected,https://www.sec.gov/Archives/edgar/data/70858/000119312522067335/d222593ddef14a.htm,part2_lived_values/data/raw/filings/bac_2022_000119312522067335.htm,1880694,8a40581cd87c288fa10ef2762183d613a208b6e9bd677c870eb986e377eca56e,
BAC,2023,collected,https://www.sec.gov/Archives/edgar/data/70858/000119312523062686/d294559ddef14a.htm,part2_lived_values/data/raw/filings/bac_2023_000119312523062686.htm,2550497,8bd8b390ca1480a8e88999fd6ff2c695d94b88deba5732a8a3d8d6c4a15f8c38,
BAC,2024,collected,https://www.sec.gov/Archives/edgar/data/70858/000119312524064529/d529855ddef14a.htm,part2_lived_values/data/raw/filings/bac_2024_000119312524064529.htm,2440291,0b058e4d39f7696b4365d24fde2c2035e206d23714c5d95fa0231bde36482e9a,
WFC,2016,collected,https://www.sec.gov/Archives/edgar/data/72971/000119312516506771/d897049ddef14a.htm,part2_lived_values/data/raw/filings/wfc_2016_000119312516506771.htm,1691503,f76fced104dd644ef0cb9a36eb2b9fe3213cd30ad170497570ea27db80f58a7b,
WFC,2017,collected,https://www.sec.gov/Archives/edgar/data/72971/000119312517083591/d305364ddef14a.htm,part2_lived_values/data/raw/filings/wfc_2017_000119312517083591.htm,1763374,8034a0a79f1a7791b79559a0438ccc6e8fcdb3dabc9375e1f9a2bff49695da15,
WFC,2018,collected,https://www.sec.gov/Archives/edgar/data/72971/000119312518082312/d522023ddef14a.htm,part2_lived_values/data/raw/filings/wfc_2018_000119312518082312.htm,1855152,a464fe7d6904ea3b11074e3322f16535a50cc2dcf37ed410ecc6b2401ff02c1b,
WFC,2019,collected,https://www.sec.gov/Archives/edgar/data/72971/000119312519073314/d699854ddef14a.htm,part2_lived_values/data/raw/filings/wfc_2019_000119312519073314.htm,2677092,cb33b3a77b2caabcf6f8dc2086edf52689090ab48460ba4b26c6c9a0ae911d2b,
WFC,2020,collected,https://www.sec.gov/Archives/edgar/data/72971/000119312520074921/d864220ddef14a.htm,part2_lived_values/data/raw/filings/wfc_2020_000119312520074921.htm,2305862,db28bad42a772a7c46d5222ce002413056aa5605550fc454d36910cbe8b71e15,
WFC,2021,collected,https://www.sec.gov/Archives/edgar/data/72971/000119312521082907/d71313ddef14a.htm,part2_lived_values/data/raw/filings/wfc_2021_000119312521082907.htm,2258065,6d5f9f2c39dd04432ce80da31d1a281f056997218a5790111dadeb29eb1533d0,
WFC,2022,collected,https://www.sec.gov/Archives/edgar/data/72971/000119312522074612/d304150ddef14a.htm,part2_lived_values/data/raw/filings/wfc_2022_000119312522074612.htm,2271693,9e7ac06e3fad6cea8fe230c72789f3b8fdedfb4ceb76a1ccbc29d6ba332a6d45,
WFC,2023,collected,https://www.sec.gov/Archives/edgar/data/72971/000119312523071373/d399928ddef14a.htm,part2_lived_values/data/raw/filings/wfc_2023_000119312523071373.htm,2586352,912163d1aa01b489ef765eb58ad0e6efcb243179c4e6fbfd1ae908fea55fcabc,
WFC,2024,collected,https://www.sec.gov/Archives/edgar/data/72971/000007297124000084/wfc-20240315.htm,part2_lived_values/data/raw/filings/wfc_2024_000007297124000084.htm,2945003,87b5a5cfe877e47244f922795ad6bfc0e770774f2847c4e31cd4901c6b5f0b70,
GS,2016,collected,https://www.sec.gov/Archives/edgar/data/886982/000119312516534905/d147599ddef14a.htm,part2_lived_values/data/raw/filings/gs_2016_000119312516534905.htm,1850521,b72b931fcc2c45ce2c43052cd311903507376258179dabe17afa16ae0df740e3,
GS,2017,collected,https://www.sec.gov/Archives/edgar/data/886982/000119312517086538/d535038ddef14a.htm,part2_lived_values/data/raw/filings/gs_2017_000119312517086538.htm,2005223,b2957b8612ba73e71ec6f2635e4bd6731caeb60a888d81e69b3f12f64232b7b1,
GS,2018,collected,https://www.sec.gov/Archives/edgar/data/886982/000119312518093157/d552223ddef14a.htm,part2_lived_values/data/raw/filings/gs_2018_000119312518093157.htm,2273379,57d364158d272cf180dd0ce83d93e04b4ad239544c3027ea633502ceda1b0c2d,
GS,2019,collected,https://www.sec.gov/Archives/edgar/data/886982/000119312519082951/d635602ddef14a.htm,part2_lived_values/data/raw/filings/gs_2019_000119312519082951.htm,2080243,0bfad92159e693235cb20e682db4f84f796fe36ddcfca1884749d4b9d01e9b2d,
GS,2020,collected,https://www.sec.gov/Archives/edgar/data/886982/000119312520080718/d813631ddef14a.htm,part2_lived_values/data/raw/filings/gs_2020_000119312520080718.htm,1818292,68c8cc52807026ece93275a177c4663aae16a174dfe7f846ed4c33b3646075e3,
GS,2021,collected,https://www.sec.gov/Archives/edgar/data/886982/000119312521087020/d88664ddef14a.htm,part2_lived_values/data/raw/filings/gs_2021_000119312521087020.htm,2566033,c6b654261275c05a6837d2f4bd68f974d560c3eb54095259d1c5be75714da385,
GS,2022,collected,https://www.sec.gov/Archives/edgar/data/886982/000119312522079120/d62428ddef14a.htm,part2_lived_values/data/raw/filings/gs_2022_000119312522079120.htm,2256588,69dfc433bb806ed39534221a8e23968e40cedc36c475c65135f414f602e9df8a,
GS,2023,collected,https://www.sec.gov/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm,part2_lived_values/data/raw/filings/gs_2023_000119312523073347.htm,2348201,cd946cbd1c2ef40125f32d89cb77084f4a3713adedb7252a2b0694437e6eb61f,
GS,2024,collected,https://www.sec.gov/Archives/edgar/data/886982/000119312524068743/d541341ddef14a.htm,part2_lived_values/data/raw/filings/gs_2024_000119312524068743.htm,2362024,5cb8bdfea0c5571fc099a69036a274bef0ff58d3b483c4afbbdd3502bca2a9cc,
MS,2016,collected,https://www.sec.gov/Archives/edgar/data/895421/000120677416005286/morgan_def14a.htm,part2_lived_values/data/raw/filings/ms_2016_000120677416005286.htm,1269682,83547aab472fe78958d4b5613838dab540e953b32ad4669eab5fdbe5d805736a,
MS,2017,collected,https://www.sec.gov/Archives/edgar/data/895421/000120677417001114/ms3206591-def14a.htm,part2_lived_values/data/raw/filings/ms_2017_000120677417001114.htm,1293062,677e8f768e399da44e5f994d2ae6dde2868bd7b1f657bef6411c00f2539b6e80,
MS,2018,collected,https://www.sec.gov/Archives/edgar/data/895421/000119312518109962/d492849ddef14a.htm,part2_lived_values/data/raw/filings/ms_2018_000119312518109962.htm,1534674,afa07d8dfa3feaa6244850802922c48e22c6cbef4c1887fc7ef363dc5dca7925,
MS,2019,collected,https://www.sec.gov/Archives/edgar/data/895421/000119312519099179/d637011ddef14a.htm,part2_lived_values/data/raw/filings/ms_2019_000119312519099179.htm,1530151,cf602a255fd36ff126b13c0612b39c57dd619c17410f88f83dc4c35c4a535956,
MS,2020,collected,https://www.sec.gov/Archives/edgar/data/895421/000119312520098079/d815633ddef14a.htm,part2_lived_values/data/raw/filings/ms_2020_000119312520098079.htm,1594729,28a21dc9788dcbc7ab845ca35a7be874db250f4c95430f21cc5e77cf68565f0a,
MS,2021,collected,https://www.sec.gov/Archives/edgar/data/895421/000114036121011226/nc10017073x1_def14a.htm,part2_lived_values/data/raw/filings/ms_2021_000114036121011226.htm,2609871,4067fde74a898378731567d9660cfd17b4cccd48bc6950ab4787a9e74a7e87e2,
MS,2022,collected,https://www.sec.gov/Archives/edgar/data/895421/000114036122013794/ny20000909x1_def14a.htm,part2_lived_values/data/raw/filings/ms_2022_000114036122013794.htm,1760405,aec89cba4a073371367dd84f0e8f0272ab1d44cbed2f336c78d5079f92a0f050,
MS,2023,collected,https://www.sec.gov/Archives/edgar/data/895421/000114036123016930/ny20005681x1_def14a.htm,part2_lived_values/data/raw/filings/ms_2023_000114036123016930.htm,2312783,ed6c62a464be2931cc5e767c25bd733dfe7d99f20986c62c84b54acbcdc29703,
MS,2024,collected,https://www.sec.gov/Archives/edgar/data/895421/000114036124018302/ny20020759x1_def14a.htm,part2_lived_values/data/raw/filings/ms_2024_000114036124018302.htm,2670514,7887413f8195a22a0f61ba759963a10c37f989933061c77127ba78d89210a2c2,
BLK,2016,missing,,,0,,no_def14a_filing_for_calendar_year
BLK,2017,missing,,,0,,no_def14a_filing_for_calendar_year
BLK,2018,missing,,,0,,no_def14a_filing_for_calendar_year
BLK,2019,missing,,,0,,no_def14a_filing_for_calendar_year
BLK,2020,missing,,,0,,no_def14a_filing_for_calendar_year
BLK,2021,missing,,,0,,no_def14a_filing_for_calendar_year
BLK,2022,missing,,,0,,no_def14a_filing_for_calendar_year
BLK,2023,missing,,,0,,no_def14a_filing_for_calendar_year
BLK,2024,missing,,,0,,no_def14a_filing_for_calendar_year
SCHW,2016,collected,https://www.sec.gov/Archives/edgar/data/316709/000119312516523055/d107634ddef14a.htm,part2_lived_values/data/raw/filings/schw_2016_000119312516523055.htm,1197599,0c97be01c1719db6b494140411f19c3b4547f65eee27c4670a4f12ad90a320bf,
SCHW,2017,collected,https://www.sec.gov/Archives/edgar/data/316709/000119312517103408/d319517ddef14a.htm,part2_lived_values/data/raw/filings/schw_2017_000119312517103408.htm,1176944,99078c362a1742b73dd88d3fcd9673dde8f4b4f25793a4d643cc5731d3b24e85,
SCHW,2018,collected,https://www.sec.gov/Archives/edgar/data/316709/000119312518103068/d525917ddef14a.htm,part2_lived_values/data/raw/filings/schw_2018_000119312518103068.htm,1539177,5c571345e5c178704f8736651768debd147ebde2c769b1a379e8e3fdb8c014f1,
SCHW,2019,collected,https://www.sec.gov/Archives/edgar/data/316709/000119312519092204/d700802ddef14a.htm,part2_lived_values/data/raw/filings/schw_2019_000119312519092204.htm,1090382,9d262f97012df4ad6e0d4b59a3c0a7c625a5f3e4e1b041c77c1b4f8f5368e449,
SCHW,2020,collected,https://www.sec.gov/Archives/edgar/data/316709/000119312520092483/d868781ddef14a.htm,part2_lived_values/data/raw/filings/schw_2020_000119312520092483.htm,1501590,243bd4c7c45461e5c42880d28150805c75b60798cac7d73f47230219ff7bff18,
SCHW,2021,collected,https://www.sec.gov/Archives/edgar/data/316709/000119312521104906/d31802ddef14a.htm,part2_lived_values/data/raw/filings/schw_2021_000119312521104906.htm,1121501,71e3345ec184163f6ed4037981d700e3957a9ce32afb13c80045dc01dd4cc468,
SCHW,2022,collected,https://www.sec.gov/Archives/edgar/data/316709/000119312522093320/d246025ddef14a.htm,part2_lived_values/data/raw/filings/schw_2022_000119312522093320.htm,1414956,1174b19ebb9bb791fa4558cfbff93ddeb921fec6a0fb584408239f7c7f624cea,
SCHW,2023,collected,https://www.sec.gov/Archives/edgar/data/316709/000119312523086655/d416280ddef14a.htm,part2_lived_values/data/raw/filings/schw_2023_000119312523086655.htm,1406910,65871491df0ef07097f9c5224417b6506c5281d23498e62e66b9b04e40c921ba,
SCHW,2024,collected,https://www.sec.gov/Archives/edgar/data/316709/000119312524087883/d522898ddef14a.htm,part2_lived_values/data/raw/filings/schw_2024_000119312524087883.htm,1708282,4b2c7ab809c8b032ce18d803a2b3fb77512f448f11eeee83bab36b4dd4fefd9f,
AXP,2016,collected,https://www.sec.gov/Archives/edgar/data/4962/000120677416005032/amex_def14a.htm,part2_lived_values/data/raw/filings/axp_2016_000120677416005032.htm,1764454,9da90f6235907db3d74a7f7c5abca9886ab807144c5c94c9ba4469d159288a81,
AXP,2017,collected,https://www.sec.gov/Archives/edgar/data/4962/000120677417000900/amex3153611-def14a.htm,part2_lived_values/data/raw/filings/axp_2017_000120677417000900.htm,1505377,7f5b207907bc5eccaaa7dc890ebf5a11ca5bffa03e790ce239d43580e4c0fe67,
AXP,2018,collected,https://www.sec.gov/Archives/edgar/data/4962/000120677418000866/amex3289431-def14a.htm,part2_lived_values/data/raw/filings/axp_2018_000120677418000866.htm,1721836,63efbb9b379b1ab50254dd8e6e12a6e2956ab6eba4c6dff76ac5a96741fa10d3,
AXP,2019,collected,https://www.sec.gov/Archives/edgar/data/4962/000120677419000869/axp3463051-def14a.htm,part2_lived_values/data/raw/filings/axp_2019_000120677419000869.htm,1716251,01d8b758aee39cdd0c6b1b35f628c4008619889b7ebf4474f9922384d378299d,
AXP,2020,collected,https://www.sec.gov/Archives/edgar/data/4962/000119312520083487/d804770ddef14a.htm,part2_lived_values/data/raw/filings/axp_2020_000119312520083487.htm,1947917,757ba07cccc4e7c54846339acadca0456eeb5e0f1005c2b8b2fdf8ab7f6fe609,
AXP,2021,collected,https://www.sec.gov/Archives/edgar/data/4962/000119312521087284/d919404ddef14a.htm,part2_lived_values/data/raw/filings/axp_2021_000119312521087284.htm,2096284,ef1f315ddf107fe3b32a7422bf49e29572ca05910fead662822d2c508b500c1e,
AXP,2022,collected,https://www.sec.gov/Archives/edgar/data/4962/000119312522079264/d235027ddef14a.htm,part2_lived_values/data/raw/filings/axp_2022_000119312522079264.htm,1780412,df6e1f52d3fa6599fab7f0e2c87650117d131a0838ed1bc67a9e8fea0c3f45c1,
AXP,2023,collected,https://www.sec.gov/Archives/edgar/data/4962/000119312523073923/d326074ddef14a.htm,part2_lived_values/data/raw/filings/axp_2023_000119312523073923.htm,2368037,0141fc2bb425097d0f92aaf6e68073652e38c66452036bef1deb2d49dd51c91f,
AXP,2024,collected,https://www.sec.gov/Archives/edgar/data/4962/000119312524068837/d558747ddef14a.htm,part2_lived_values/data/raw/filings/axp_2024_000119312524068837.htm,2711177,20c036f9c075e96d7e57a2f533c0696008e051a50b9be8933a868553f6644f97,
C,2016,collected,https://www.sec.gov/Archives/edgar/data/831001/000120677416004949/citi_def14a.htm,part2_lived_values/data/raw/filings/c_2016_000120677416004949.htm,2872127,01fc85a901517e2ac18ba3df8ba6d084d01a4c9b689d1e0ed7324be100d13e3d,
C,2017,collected,https://www.sec.gov/Archives/edgar/data/831001/000120677417000828/citi3148651-def14a.htm,part2_lived_values/data/raw/filings/c_2017_000120677417000828.htm,1575129,92b4d650f5fd91c58e0bbaad63fe67984677f185a7fbc67b21ddab6ca093c737,
C,2018,collected,https://www.sec.gov/Archives/edgar/data/831001/000120677418000792/citi3349731-def14a.htm,part2_lived_values/data/raw/filings/c_2018_000120677418000792.htm,1948003,186804465a1c33f206021a4be2ab4c68367b9a3a7b087846058c8bb4fa708f2a,
C,2019,collected,https://www.sec.gov/Archives/edgar/data/831001/000120677419000719/citi3503291-def14a.htm,part2_lived_values/data/raw/filings/c_2019_000120677419000719.htm,1940273,93ec31d66a11bd36cff0bb7de454dc9d550c8382ffaa953deea7fb9fad47bfd8,
C,2020,collected,https://www.sec.gov/Archives/edgar/data/831001/000120677420000777/citi3648191-def14a.htm,part2_lived_values/data/raw/filings/c_2020_000120677420000777.htm,2075285,6cbd8947b2f8e4fdb6dcba1ed1c3405d6404634ca46e841a12d5f4fdcfe1a936,
C,2021,collected,https://www.sec.gov/Archives/edgar/data/831001/000120677421000735/citi3828191-def14a.htm,part2_lived_values/data/raw/filings/c_2021_000120677421000735.htm,1888024,b8598905b50589bad9742703ec15298f46f67a856b32d3c8f1826ef28ade05f9,
C,2022,collected,https://www.sec.gov/Archives/edgar/data/831001/000120677422000697/citi3969751-def14a.htm,part2_lived_values/data/raw/filings/c_2022_000120677422000697.htm,1919855,27c0464d43e32ea8638908cec862adba8d591233c105c6608826a5b28e4194cf,
C,2023,collected,https://www.sec.gov/Archives/edgar/data/831001/000120677423000374/citi4100891-def14a.htm,part2_lived_values/data/raw/filings/c_2023_000120677423000374.htm,2460897,62f7e5dd8f3bc93e3fca7dba861e29d8045591bc21ffa7031bf2a671257610e7,
C,2024,collected,https://www.sec.gov/Archives/edgar/data/831001/000114544324000041/citi4284971-def14a.htm,part2_lived_values/data/raw/filings/c_2024_000114544324000041.htm,2786164,5544915c2c8337bc76bd801d474a763f9bdcc746baf913a25a8319360128d2d1,
LLY,2016,collected,https://www.sec.gov/Archives/edgar/data/59478/000005947816000331/proxy2016.htm,part2_lived_values/data/raw/filings/lly_2016_000005947816000331.htm,1563405,f78147adbe5376a37068510f2ba2d57c7817ed7a3a9bfb5cfa1396298a450b90,
LLY,2017,collected,https://www.sec.gov/Archives/edgar/data/59478/000005947817000108/proxy2017.htm,part2_lived_values/data/raw/filings/lly_2017_000005947817000108.htm,1983390,9307cd485cc693c3e094d89e2eddfbd1f8663e6c88e89f695cada3df52dcbe14,
LLY,2018,collected,https://www.sec.gov/Archives/edgar/data/59478/000005947818000111/proxy2018_def14a.htm,part2_lived_values/data/raw/filings/lly_2018_000005947818000111.htm,1991890,b0b9309f0cf5c0daf6ccba417ab2337eb31e6539e419294a09fb5f937c9a59f9,
LLY,2019,collected,https://www.sec.gov/Archives/edgar/data/59478/000005947819000146/proxy2019_def14a.htm,part2_lived_values/data/raw/filings/lly_2019_000005947819000146.htm,1691518,5e1b542f8970b40d065e7928c4c23fafc03d149cacb49bfa98b03fcb656f3a29,
LLY,2020,collected,https://www.sec.gov/Archives/edgar/data/59478/000005947820000080/proxy2020_def14a.htm,part2_lived_values/data/raw/filings/lly_2020_000005947820000080.htm,1650537,d7366fc3e78b0d3630110afc48784ef1bba1d2c58ec4d745f328b8f61f8e1ed2,
LLY,2021,collected,https://www.sec.gov/Archives/edgar/data/59478/000005947821000104/llydef14a2021.htm,part2_lived_values/data/raw/filings/lly_2021_000005947821000104.htm,1359145,274f3062bf052025a11f5a023d20df2d4b0afb0a23e992e56fa3b0ebb125f013,
LLY,2022,collected,https://www.sec.gov/Archives/edgar/data/59478/000005947822000099/llydef14a2022.htm,part2_lived_values/data/raw/filings/lly_2022_000005947822000099.htm,1415051,54b369fde412e1ad10ddd2f4fa007fdd5a71ebce9d1d7e5baeea5f217422043f,
LLY,2023,collected,https://www.sec.gov/Archives/edgar/data/59478/000005947823000120/lly-20230317.htm,part2_lived_values/data/raw/filings/lly_2023_000005947823000120.htm,1920847,5d4972ac0d0c227ec7bc976b9d1a05e34e9a26f67df7db7e224d590d6c741e02,
LLY,2024,collected,https://www.sec.gov/Archives/edgar/data/59478/000005947824000099/lly-20240322.htm,part2_lived_values/data/raw/filings/lly_2024_000005947824000099.htm,1789487,0d24c563387a01147e6a3f261d7af3f1641e43ece22c1a5657e739d050003a6e,
UNH,2016,collected,https://www.sec.gov/Archives/edgar/data/731766/000104746916012475/a2228249zdef14a.htm,part2_lived_values/data/raw/filings/unh_2016_000104746916012475.htm,3151138,9d7370b89c85b4f7922f4236f86c03cc78804e180d55e5e94db8683fe9170485,
UNH,2017,collected,https://www.sec.gov/Archives/edgar/data/731766/000104746917002810/a2231776zdef14a.htm,part2_lived_values/data/raw/filings/unh_2017_000104746917002810.htm,3271838,cc4b4d2e27399be6893f9b8374de55963296e967d50c89f6f01dc2a2bd7acbff,
UNH,2018,collected,https://www.sec.gov/Archives/edgar/data/731766/000104746918002993/a2235292zdef14a.htm,part2_lived_values/data/raw/filings/unh_2018_000104746918002993.htm,3534570,d0dd0e198cb860f9b259886c96bc5ec7b65ad333dc8133067cae4001d85a797f,
UNH,2019,collected,https://www.sec.gov/Archives/edgar/data/731766/000104746919002425/a2238439zdef14a.htm,part2_lived_values/data/raw/filings/unh_2019_000104746919002425.htm,3333281,dfc97bab905d7f7f1beaeb5bf66df4a65905b9293e8bdc3ed265d288d7cf76e8,
UNH,2020,collected,https://www.sec.gov/Archives/edgar/data/731766/000104746920002403/a2241322zdef14a.htm,part2_lived_values/data/raw/filings/unh_2020_000104746920002403.htm,3961943,a2fc8528b2602a54682dbf7d2239c9de9ed2a674a9c953b0372c84f03c787a06,
UNH,2021,collected,https://www.sec.gov/Archives/edgar/data/731766/000104746921001031/a2243195zdef14a.htm,part2_lived_values/data/raw/filings/unh_2021_000104746921001031.htm,3402113,955c7e8b219422385cff6c7057c6cbe3d7b1b5819725c02a0420c1e0d4b69453,
UNH,2022,collected,https://www.sec.gov/Archives/edgar/data/731766/000110465922048923/tm223410-1_def14a.htm,part2_lived_values/data/raw/filings/unh_2022_000110465922048923.htm,2821230,2d671f52d5a37156afd7a6edc471c452afc2a777b779d89ddffe05f2ac1c3755,
UNH,2023,collected,https://www.sec.gov/Archives/edgar/data/731766/000110465923048439/tm231840d2_def14a.htm,part2_lived_values/data/raw/filings/unh_2023_000110465923048439.htm,3113193,f7572f9817879b20a299e5823aec8b4346901d494ac493ba011cfcc6fdfc4942,
UNH,2024,collected,https://www.sec.gov/Archives/edgar/data/731766/000110465924050055/tm2332959d4_def14a.htm,part2_lived_values/data/raw/filings/unh_2024_000110465924050055.htm,2717746,ecebbb3c65c8f0c69427fb5fcb4fd9d37f7f0bfdf5ab18c90fed19e2113881ae,
JNJ,2016,collected,https://www.sec.gov/Archives/edgar/data/200406/000119312516505952/d110075ddef14a.htm,part2_lived_values/data/raw/filings/jnj_2016_000119312516505952.htm,2022248,7f35e332b29f28df2f6cdb460ce6a1975b7e6e07baf3ce254d5d55efe907a070,
JNJ,2017,collected,https://www.sec.gov/Archives/edgar/data/200406/000020040617000015/a2017jnjproxy.htm,part2_lived_values/data/raw/filings/jnj_2017_000020040617000015.htm,2976290,5a1d8366ac551b1b94e23d9aa1d3d77ae07ce62d246f455db21246760c9f649b,
JNJ,2018,collected,https://www.sec.gov/Archives/edgar/data/200406/000020040618000009/a2018jnjproxy.htm,part2_lived_values/data/raw/filings/jnj_2018_000020040618000009.htm,2958882,d0d85f70081ced4146017c86a422eddcab16619cd317e3c49abcc8fb2cd01571,
JNJ,2019,collected,https://www.sec.gov/Archives/edgar/data/200406/000020040619000013/a2019jnjproxy.htm,part2_lived_values/data/raw/filings/jnj_2019_000020040619000013.htm,3449816,7c403a29b533e54b684c4d8c966340a99d3656fc132bbee63085b7374db4c5f4,
JNJ,2020,collected,https://www.sec.gov/Archives/edgar/data/200406/000020040620000018/jnjproxy2020.htm,part2_lived_values/data/raw/filings/jnj_2020_000020040620000018.htm,3245426,e0aee7b8e83b5f03eea8cff2ca2bfc5e0996d41bd7118f0d292b2e2cdfc7384f,
JNJ,2021,collected,https://www.sec.gov/Archives/edgar/data/200406/000020040621000011/jnjproxy2021.htm,part2_lived_values/data/raw/filings/jnj_2021_000020040621000011.htm,2723204,1ef6eb984058af76a0d149cf8f92711d27778e8b4a5d52984d9289300fa88dc4,
JNJ,2022,collected,https://www.sec.gov/Archives/edgar/data/200406/000020040622000026/a2022jnjproxy.htm,part2_lived_values/data/raw/filings/jnj_2022_000020040622000026.htm,3387129,6a9a529624eef6b153bb3fe938594f5003b1e928ad816b485bb457e435e8ac6b,
JNJ,2023,collected,https://www.sec.gov/Archives/edgar/data/200406/000020040623000023/jnj-20230313.htm,part2_lived_values/data/raw/filings/jnj_2023_000020040623000023.htm,2800606,283a48def8e89620c5285276edadec03462a84825876150675c4be936aedb564,
JNJ,2024,collected,https://www.sec.gov/Archives/edgar/data/200406/000020040624000024/jnj-20240311.htm,part2_lived_values/data/raw/filings/jnj_2024_000020040624000024.htm,2641172,a0f25a307f00ad602b0c273abc869169b17602de16e6326d2c1eef7a916212ea,
ABBV,2016,collected,https://www.sec.gov/Archives/edgar/data/1551152/000104746916011386/a2227878zdef14a.htm,part2_lived_values/data/raw/filings/abbv_2016_000104746916011386.htm,1181623,2bcc8c0f324dcd9175080a9e261be36e8d402e33d366ac265579ba17afa5d094,
ABBV,2017,collected,https://www.sec.gov/Archives/edgar/data/1551152/000104746917001778/a2231406zdef14a.htm,part2_lived_values/data/raw/filings/abbv_2017_000104746917001778.htm,1344494,58e147b4e287e3e9056bdf3d2fea16b9359abcfd3ebc96782c05fa7e3dba2500,
ABBV,2018,collected,https://www.sec.gov/Archives/edgar/data/1551152/000104746918001843/a2234787zdef14a.htm,part2_lived_values/data/raw/filings/abbv_2018_000104746918001843.htm,1449094,eee936ecffa9227025613cf48077bd0325c970c94f8bede534ec91e1a348143a,
ABBV,2019,collected,https://www.sec.gov/Archives/edgar/data/1551152/000104746919001544/a2238040zdef14a.htm,part2_lived_values/data/raw/filings/abbv_2019_000104746919001544.htm,1531403,092d11c0eb6140a668e43d229345b10e26a357f140278592fa0501c97e2ff23c,
ABBV,2020,collected,https://www.sec.gov/Archives/edgar/data/1551152/000104746920001710/a2241076zdef14a.htm,part2_lived_values/data/raw/filings/abbv_2020_000104746920001710.htm,1496447,c69b22d65c322d01c47278d033e4d410617cec0dd2e32dbf05204720b54219aa,
ABBV,2021,collected,https://www.sec.gov/Archives/edgar/data/1551152/000155837021003318/tmb-20210507xdef14a.htm,part2_lived_values/data/raw/filings/abbv_2021_000155837021003318.htm,3084325,f94102cf3254239f0c0cc1026fee615dd6b42edb95cae4a5b3eba567b1b85890,
ABBV,2022,collected,https://www.sec.gov/Archives/edgar/data/1551152/000155837022004011/tmb-20220506xdef14a.htm,part2_lived_values/data/raw/filings/abbv_2022_000155837022004011.htm,2695443,2c8ec3e38c4a5becfce19315c75517cb8a31f10d5b7c09f404d847e0f59f73cb,
ABBV,2023,collected,https://www.sec.gov/Archives/edgar/data/1551152/000155837023004204/abbv-20230505xdef14a.htm,part2_lived_values/data/raw/filings/abbv_2023_000155837023004204.htm,3361598,a8c398646a768f90179894c4811f30a5cff57e8dda1fcdfee684b3e70af594c2,
