ticker,company_name,sector,year,target_timestamp,acquisition_status,failure_reason,eligible_page_count,capture_count,eligible_capture_count,selected_capture_timestamp,selected_original_url,selected_replay_url
HD,Home Depot,Consumer Discretionary,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
HD,Home Depot,Consumer Discretionary,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
HD,Home Depot,Consumer Discretionary,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
IBM,IBM,Technology,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
IBM,IBM,Technology,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
IBM,IBM,Technology,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
IBM,IBM,Technology,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
IBM,IBM,Technology,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
IBM,IBM,Technology,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
IBM,IBM,Technology,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
IBM,IBM,Technology,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
IBM,IBM,Technology,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
INTC,Intel,Technology,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
INTC,Intel,Technology,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
INTC,Intel,Technology,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
INTC,Intel,Technology,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
INTC,Intel,Technology,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
INTC,Intel,Technology,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
INTC,Intel,Technology,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
INTC,Intel,Technology,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
INTC,Intel,Technology,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JNJ,Johnson & Johnson,Healthcare,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JNJ,Johnson & Johnson,Healthcare,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JNJ,Johnson & Johnson,Healthcare,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JNJ,Johnson & Johnson,Healthcare,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JNJ,Johnson & Johnson,Healthcare,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JNJ,Johnson & Johnson,Healthcare,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JNJ,Johnson & Johnson,Healthcare,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JNJ,Johnson & Johnson,Healthcare,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JNJ,Johnson & Johnson,Healthcare,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JPM,JPMorgan Chase,Financials,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JPM,JPMorgan Chase,Financials,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JPM,JPMorgan Chase,Financials,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JPM,JPMorgan Chase,Financials,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JPM,JPMorgan Chase,Financials,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JPM,JPMorgan Chase,Financials,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JPM,JPMorgan Chase,Financials,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JPM,JPMorgan Chase,Financials,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
JPM,JPMorgan Chase,Financials,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LLY,Eli Lilly,Healthcare,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LLY,Eli Lilly,Healthcare,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LLY,Eli Lilly,Healthcare,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LLY,Eli Lilly,Healthcare,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LLY,Eli Lilly,Healthcare,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LLY,Eli Lilly,Healthcare,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LLY,Eli Lilly,Healthcare,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LLY,Eli Lilly,Healthcare,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LLY,Eli Lilly,Healthcare,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LOW,Lowe's,Consumer Discretionary,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LOW,Lowe's,Consumer Discretionary,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LOW,Lowe's,Consumer Discretionary,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LOW,Lowe's,Consumer Discretionary,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LOW,Lowe's,Consumer Discretionary,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LOW,Lowe's,Consumer Discretionary,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LOW,Lowe's,Consumer Discretionary,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LOW,Lowe's,Consumer Discretionary,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
LOW,Lowe's,Consumer Discretionary,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MCD,McDonald's,Consumer Discretionary,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MCD,McDonald's,Consumer Discretionary,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MCD,McDonald's,Consumer Discretionary,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MCD,McDonald's,Consumer Discretionary,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MCD,McDonald's,Consumer Discretionary,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MCD,McDonald's,Consumer Discretionary,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MCD,McDonald's,Consumer Discretionary,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MCD,McDonald's,Consumer Discretionary,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MCD,McDonald's,Consumer Discretionary,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MDT,Medtronic,Healthcare,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MDT,Medtronic,Healthcare,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MDT,Medtronic,Healthcare,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MDT,Medtronic,Healthcare,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MDT,Medtronic,Healthcare,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MDT,Medtronic,Healthcare,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MDT,Medtronic,Healthcare,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MDT,Medtronic,Healthcare,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MDT,Medtronic,Healthcare,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
META,Meta Platforms,Technology,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
META,Meta Platforms,Technology,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
META,Meta Platforms,Technology,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
META,Meta Platforms,Technology,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
META,Meta Platforms,Technology,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
META,Meta Platforms,Technology,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,2,0,0,,,
META,Meta Platforms,Technology,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
META,Meta Platforms,Technology,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
META,Meta Platforms,Technology,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MPC,Marathon Petroleum,Energy,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MPC,Marathon Petroleum,Energy,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MPC,Marathon Petroleum,Energy,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MPC,Marathon Petroleum,Energy,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MPC,Marathon Petroleum,Energy,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MPC,Marathon Petroleum,Energy,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MPC,Marathon Petroleum,Energy,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MPC,Marathon Petroleum,Energy,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MPC,Marathon Petroleum,Energy,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MRK,Merck,Healthcare,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MRK,Merck,Healthcare,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MRK,Merck,Healthcare,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MRK,Merck,Healthcare,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MRK,Merck,Healthcare,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MRK,Merck,Healthcare,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MRK,Merck,Healthcare,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MRK,Merck,Healthcare,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MRK,Merck,Healthcare,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MS,Morgan Stanley,Financials,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MS,Morgan Stanley,Financials,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MS,Morgan Stanley,Financials,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MS,Morgan Stanley,Financials,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MS,Morgan Stanley,Financials,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MS,Morgan Stanley,Financials,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MS,Morgan Stanley,Financials,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MS,Morgan Stanley,Financials,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MS,Morgan Stanley,Financials,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MSFT,Microsoft,Technology,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MSFT,Microsoft,Technology,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MSFT,Microsoft,Technology,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MSFT,Microsoft,Technology,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MSFT,Microsoft,Technology,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MSFT,Microsoft,Technology,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MSFT,Microsoft,Technology,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MSFT,Microsoft,Technology,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
MSFT,Microsoft,Technology,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NKE,Nike,Consumer Discretionary,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NKE,Nike,Consumer Discretionary,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NKE,Nike,Consumer Discretionary,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NKE,Nike,Consumer Discretionary,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NKE,Nike,Consumer Discretionary,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NKE,Nike,Consumer Discretionary,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NKE,Nike,Consumer Discretionary,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NKE,Nike,Consumer Discretionary,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NKE,Nike,Consumer Discretionary,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NVDA,NVIDIA,Technology,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NVDA,NVIDIA,Technology,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NVDA,NVIDIA,Technology,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NVDA,NVIDIA,Technology,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NVDA,NVIDIA,Technology,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NVDA,NVIDIA,Technology,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NVDA,NVIDIA,Technology,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NVDA,NVIDIA,Technology,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
NVDA,NVIDIA,Technology,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
ORCL,Oracle,Technology,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
ORCL,Oracle,Technology,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
ORCL,Oracle,Technology,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
ORCL,Oracle,Technology,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
ORCL,Oracle,Technology,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
ORCL,Oracle,Technology,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
ORCL,Oracle,Technology,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
ORCL,Oracle,Technology,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
ORCL,Oracle,Technology,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
OXY,Occidental Petroleum,Energy,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
OXY,Occidental Petroleum,Energy,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
OXY,Occidental Petroleum,Energy,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
OXY,Occidental Petroleum,Energy,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
OXY,Occidental Petroleum,Energy,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
OXY,Occidental Petroleum,Energy,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
OXY,Occidental Petroleum,Energy,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
OXY,Occidental Petroleum,Energy,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
OXY,Occidental Petroleum,Energy,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PFE,Pfizer,Healthcare,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PFE,Pfizer,Healthcare,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PFE,Pfizer,Healthcare,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PFE,Pfizer,Healthcare,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PFE,Pfizer,Healthcare,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PFE,Pfizer,Healthcare,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PFE,Pfizer,Healthcare,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PFE,Pfizer,Healthcare,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PFE,Pfizer,Healthcare,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PSX,Phillips 66,Energy,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PSX,Phillips 66,Energy,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PSX,Phillips 66,Energy,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PSX,Phillips 66,Energy,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PSX,Phillips 66,Energy,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PSX,Phillips 66,Energy,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PSX,Phillips 66,Energy,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PSX,Phillips 66,Energy,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
PSX,Phillips 66,Energy,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SBUX,Starbucks,Consumer Discretionary,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SBUX,Starbucks,Consumer Discretionary,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SBUX,Starbucks,Consumer Discretionary,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SBUX,Starbucks,Consumer Discretionary,2019,2019-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SBUX,Starbucks,Consumer Discretionary,2020,2020-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SBUX,Starbucks,Consumer Discretionary,2021,2021-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SBUX,Starbucks,Consumer Discretionary,2022,2022-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SBUX,Starbucks,Consumer Discretionary,2023,2023-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SBUX,Starbucks,Consumer Discretionary,2024,2024-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SCHW,Charles Schwab,Financials,2016,2016-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SCHW,Charles Schwab,Financials,2017,2017-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
SCHW,Charles Schwab,Financials,2018,2018-06-30T12:00:00+00:00,discovery_incomplete,CDX cache missing or all relevant discovery queries failed,1,0,0,,,
